ID,ClassificationID,ClassificationCode,Classification,Discipline,Position,query_text,MatchedUniclassTitle,MatchedUniclassCode,MatchScore,Alternates
2961,38.0,ARC_G,Arcadis GEC,Building Structures,,Classification: Arcadis GEC | Discipline: Building Structures,Unclassified,Ro_00_Unclassified,0.4487,"[{'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.4471889138221741}, {'title': 'Architectural designer', 'code': 'Ro_50_10_04', 'score': 0.41904133558273315}]"
2962,35.0,ARC_S,Acradis PAA Salary,Structures,Verifier Structures,Classification: Acradis PAA Salary | Discipline: Structures | Position: Verifier Structures,Unclassified,Ro_00_Unclassified,0.4039,"[{'title': 'Architectural technologist', 'code': 'Ro_50_10_05', 'score': 0.39157652854919434}, {'title': 'Associate', 'code': 'Ro_10_10_05', 'score': 0.39017486572265625}]"
2963,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.3383976221084595}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319489955902}]"
2964,38.0,ARC_G,Arcadis GEC,Structures,Senior Structural Engineer (TBC),Classification: Arcadis GEC | Discipline: Structures | Position: Senior Structural Engineer (TBC),Unclassified,Ro_00_Unclassified,0.596,"[{'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.47984379529953003}, {'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.4766771197319031}]"
2965,35.0,ARC_S,Acradis PAA Salary,Building Structures,Structural Engineer,Classification: Acradis PAA Salary | Discipline: Building Structures | Position: Structural Engineer,Unclassified,Ro_00_Unclassified,0.5811,"[{'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.5233410000801086}, {'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.5150393843650818}]"
2966,38.0,ARC_G,Arcadis GEC,Building Structures,Building Structures Eng,Classification: Arcadis GEC | Discipline: Building Structures | Position: Building Structures Eng,Unclassified,Ro_00_Unclassified,0.5385,"[{'title': 'Architect', 'code': 'Ro_50_10_03', 'score': 0.48829543590545654}, {'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.48279234766960144}]"
2967,38.0,ARC_G,Arcadis GEC,Building Structures,BIM Modeler,Classification: Arcadis GEC | Discipline: Building Structures | Position: BIM Modeler,Unclassified,Ro_00_Unclassified,0.4753,"[{'title': 'Architect', 'code': 'Ro_50_10_03', 'score': 0.4653170108795166}, {'title': 'Architectural designer', 'code': 'Ro_50_10_04', 'score': 0.4524284601211548}]"
2968,38.0,ARC_G,Arcadis GEC,Drafting,Senior BIM Modeler,Classification: Arcadis GEC | Discipline: Drafting | Position: Senior BIM Modeler,Unclassified,Ro_00_Unclassified,0.424,"[{'title': 'Management roles', 'code': 'Ro_10', 'score': 0.40835142135620117}, {'title': 'Design manager', 'code': 'Ro_50_10_22', 'score': 0.4055038094520569}]"
2969,36.0,JCB_S,Jacobs PAA Salary,Building Structures,Building Structures SME,Classification: Jacobs PAA Salary | Discipline: Building Structures | Position: Building Structures SME,Unclassified,Ro_00_Unclassified,0.5102,"[{'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.49189335107803345}, {'title': 'Building control officer', 'code': 'Ro_30_30_09', 'score': 0.4796081483364105}]"
2970,35.0,ARC_S,Acradis PAA Salary,,,Classification: Acradis PAA Salary,Unclassified,Ro_00_Unclassified,0.3585,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3362898826599121}, {'title': 'Resident liaison officer', 'code': 'Ro_30_10_71', 'score': 0.31271398067474365}]"
2971,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
2972,35.0,ARC_S,Acradis PAA Salary,Design Management,Zone Design Manager - C2S,Classification: Acradis PAA Salary | Discipline: Design Management | Position: Zone Design Manager - C2S,Unclassified,Ro_00_Unclassified,0.4889,"[{'title': 'Principal designer', 'code': 'Ro_30_30_68', 'score': 0.47887343168258667}, {'title': 'Architectural technologist', 'code': 'Ro_50_10_05', 'score': 0.47308582067489624}]"
2973,35.0,ARC_S,Acradis PAA Salary,,,Classification: Acradis PAA Salary,Unclassified,Ro_00_Unclassified,0.3585,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3362899124622345}, {'title': 'Resident liaison officer', 'code': 'Ro_30_10_71', 'score': 0.31271401047706604}]"
2975,36.0,JCB_S,Jacobs PAA Salary,Drainage,Graduate Civil Engineer,Classification: Jacobs PAA Salary | Discipline: Drainage | Position: Graduate Civil Engineer,Unclassified,Ro_00_Unclassified,0.6049,"[{'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.4988660514354706}, {'title': 'Hydraulic engineer', 'code': 'Ro_50_20_42', 'score': 0.4875943064689636}]"
2976,35.0,ARC_S,Acradis PAA Salary,,,Classification: Acradis PAA Salary,Unclassified,Ro_00_Unclassified,0.3585,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3362899124622345}, {'title': 'Resident liaison officer', 'code': 'Ro_30_10_71', 'score': 0.31271401047706604}]"
2977,35.0,ARC_S,Acradis PAA Salary,Structures,Structural Engineer,Classification: Acradis PAA Salary | Discipline: Structures | Position: Structural Engineer,Unclassified,Ro_00_Unclassified,0.5727,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.4872031509876251}, {'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.486174076795578}]"
2978,35.0,ARC_S,Acradis PAA Salary,Drafting,Senior CAD Technician,Classification: Acradis PAA Salary | Discipline: Drafting | Position: Senior CAD Technician,Unclassified,Ro_00_Unclassified,0.4526,"[{'title': 'Resident liaison officer', 'code': 'Ro_30_10_71', 'score': 0.43955540657043457}, {'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.43248701095581055}]"
2979,35.0,ARC_S,Acradis PAA Salary,Structures,Package Lead,Classification: Acradis PAA Salary | Discipline: Structures | Position: Package Lead,Unclassified,Ro_00_Unclassified,0.3974,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.39315861463546753}, {'title': 'Associate', 'code': 'Ro_10_10_05', 'score': 0.3835655748844147}]"
2982,36.0,JCB_S,Jacobs PAA Salary,Structures,Civil Structures - Retaining Walls Engineer (PL),Classification: Jacobs PAA Salary | Discipline: Structures | Position: Civil Structures - Retaining Walls Engineer (PL),Unclassified,Ro_00_Unclassified,0.5686,"[{'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.5359847545623779}, {'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.515011191368103}]"
2983,35.0,ARC_S,Acradis PAA Salary,Structures,Senior Structural Engineer,Classification: Acradis PAA Salary | Discipline: Structures | Position: Senior Structural Engineer,Unclassified,Ro_00_Unclassified,0.5824,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.49739304184913635}, {'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.49487757682800293}]"
2984,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.3383976221084595}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319489955902}]"
2985,,,,Structures,,Discipline: Structures,Unclassified,Ro_00_Unclassified,0.3956,"[{'title': 'Architect', 'code': 'Ro_50_10_03', 'score': 0.3655492067337036}, {'title': 'Management roles', 'code': 'Ro_10', 'score': 0.34139391779899597}]"
2986,36.0,JCB_S,Jacobs PAA Salary,Structures,Structures - Signs and Gantries,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Structures - Signs and Gantries,Unclassified,Ro_00_Unclassified,0.4131,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3777971863746643}, {'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.3709199130535126}]"
2987,35.0,ARC_S,Acradis PAA Salary,Structures,Civil Structures - Retaining Walls Drafter,Classification: Acradis PAA Salary | Discipline: Structures | Position: Civil Structures - Retaining Walls Drafter,Unclassified,Ro_00_Unclassified,0.4575,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.4396771788597107}, {'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.4226488471031189}]"
2988,36.0,JCB_S,Jacobs PAA Salary,Structures,Civil Structures - Retaining Walls Drafter,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Civil Structures - Retaining Walls Drafter,Unclassified,Ro_00_Unclassified,0.4864,"[{'title': 'Building control officer', 'code': 'Ro_30_30_09', 'score': 0.44416144490242004}, {'title': 'Architect', 'code': 'Ro_50_10_03', 'score': 0.43615710735321045}]"
2989,35.0,ARC_S,Acradis PAA Salary,Structures,Snr Structural Engineer,Classification: Acradis PAA Salary | Discipline: Structures | Position: Snr Structural Engineer,Unclassified,Ro_00_Unclassified,0.541,"[{'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.46740588545799255}, {'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.46704918146133423}]"
2990,35.0,ARC_S,Acradis PAA Salary,Structures,Engineer,Classification: Acradis PAA Salary | Discipline: Structures | Position: Engineer,Unclassified,Ro_00_Unclassified,0.439,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.43595993518829346}, {'title': 'Architectural technologist', 'code': 'Ro_50_10_05', 'score': 0.43215587735176086}]"
2991,36.0,JCB_S,Jacobs PAA Salary,Structures,,Classification: Jacobs PAA Salary | Discipline: Structures,Unclassified,Ro_00_Unclassified,0.3681,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3607218265533447}, {'title': 'Chief financial officer', 'code': 'Ro_10_10_16', 'score': 0.34775158762931824}]"
2992,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
2993,35.0,ARC_S,Acradis PAA Salary,Building Structures,Structural Engineer,Classification: Acradis PAA Salary | Discipline: Building Structures | Position: Structural Engineer,Unclassified,Ro_00_Unclassified,0.5811,"[{'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.5233410000801086}, {'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.5150393843650818}]"
2994,35.0,ARC_S,Acradis PAA Salary,Building Structures,Engineer,Classification: Acradis PAA Salary | Discipline: Building Structures | Position: Engineer,Unclassified,Ro_00_Unclassified,0.4874,"[{'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.47953134775161743}, {'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.47439044713974}]"
2995,36.0,JCB_S,Jacobs PAA Salary,Building Structures,Building Structures Eng,Classification: Jacobs PAA Salary | Discipline: Building Structures | Position: Building Structures Eng,Unclassified,Ro_00_Unclassified,0.5132,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.49520343542099}, {'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.4922465682029724}]"
2996,35.0,ARC_S,Acradis PAA Salary,Structures,Structural Engineer,Classification: Acradis PAA Salary | Discipline: Structures | Position: Structural Engineer,Unclassified,Ro_00_Unclassified,0.5727,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.48720329999923706}, {'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.4861741065979004}]"
2997,35.0,ARC_S,Acradis PAA Salary,Structures,Structural Engineer,Classification: Acradis PAA Salary | Discipline: Structures | Position: Structural Engineer,Unclassified,Ro_00_Unclassified,0.5727,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.48720329999923706}, {'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.4861741065979004}]"
2998,35.0,ARC_S,Acradis PAA Salary,Structures,Structural Engineer,Classification: Acradis PAA Salary | Discipline: Structures | Position: Structural Engineer,Unclassified,Ro_00_Unclassified,0.5727,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.48720329999923706}, {'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.4861741065979004}]"
2999,35.0,ARC_S,Acradis PAA Salary,Structures,Senior BIM modeller / draftee,Classification: Acradis PAA Salary | Discipline: Structures | Position: Senior BIM modeller / draftee,Unclassified,Ro_00_Unclassified,0.4336,"[{'title': 'Associate', 'code': 'Ro_10_10_05', 'score': 0.4220995008945465}, {'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.41887447237968445}]"
3000,35.0,ARC_S,Acradis PAA Salary,Tunnels,Engineer,Classification: Acradis PAA Salary | Discipline: Tunnels | Position: Engineer,Unclassified,Ro_00_Unclassified,0.582,"[{'title': 'Civil engineer', 'code': 'Ro_50_20_11', 'score': 0.4869522154331207}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.47744327783584595}]"
3001,35.0,ARC_S,Acradis PAA Salary,Structures,Structural Engineer,Classification: Acradis PAA Salary | Discipline: Structures | Position: Structural Engineer,Unclassified,Ro_00_Unclassified,0.5727,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.48720329999923706}, {'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.4861741065979004}]"
3002,35.0,ARC_S,Acradis PAA Salary,Structures,Structural Engineer,Classification: Acradis PAA Salary | Discipline: Structures | Position: Structural Engineer,Unclassified,Ro_00_Unclassified,0.5727,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.48720329999923706}, {'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.4861741065979004}]"
3003,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.3383976221084595}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319489955902}]"
3004,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3005,36.0,JCB_S,Jacobs PAA Salary,Tunnels,Tunnel Design,Classification: Jacobs PAA Salary | Discipline: Tunnels | Position: Tunnel Design,Unclassified,Ro_00_Unclassified,0.5914,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.4366697072982788}, {'title': 'Rail engineer', 'code': 'Ro_50_20_70', 'score': 0.4285755157470703}]"
3006,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3007,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3008,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3009,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3010,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3012,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3013,36.0,JCB_S,Jacobs PAA Salary,Road Design,Road Design - Traffic Staging,Classification: Jacobs PAA Salary | Discipline: Road Design | Position: Road Design - Traffic Staging,Unclassified,Ro_00_Unclassified,0.5408,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.5256240963935852}, {'title': 'Highways engineer', 'code': 'Ro_50_20_41', 'score': 0.5112928748130798}]"
3014,,,,Drainage,,Discipline: Drainage,Unclassified,Ro_00_Unclassified,0.6254,"[{'title': 'Hydrologist', 'code': 'Ro_70_30_39', 'score': 0.38567274808883667}, {'title': 'Landscape maintenance operative', 'code': 'Ro_70_50_46', 'score': 0.371357262134552}]"
3016,36.0,JCB_S,Jacobs PAA Salary,Road Design,,Classification: Jacobs PAA Salary | Discipline: Road Design,Unclassified,Ro_00_Unclassified,0.4628,"[{'title': 'Traffic consultant', 'code': 'Ro_10_40_88', 'score': 0.43739283084869385}, {'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.4302575886249542}]"
3017,35.0,ARC_S,Acradis PAA Salary,Structures,Independent Verifier,Classification: Acradis PAA Salary | Discipline: Structures | Position: Independent Verifier,Unclassified,Ro_00_Unclassified,0.4001,"[{'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.39090609550476074}, {'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.37803947925567627}]"
3018,38.0,ARC_G,Arcadis GEC,,,Classification: Arcadis GEC,Unclassified,Ro_00_Unclassified,0.2912,"[{'title': 'Hazardous materials surveyor', 'code': 'Ro_70_10_35', 'score': 0.27051010727882385}, {'title': 'Development control officer', 'code': 'Ro_30_30_20', 'score': 0.2590610980987549}]"
3019,36.0,JCB_S,Jacobs PAA Salary,Structures,Structural Engineer,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Structural Engineer,Unclassified,Ro_00_Unclassified,0.5819,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.48771101236343384}, {'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.46162328124046326}]"
3020,36.0,JCB_S,Jacobs PAA Salary,Structures,Independent Verifier - Bridges,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Independent Verifier - Bridges,Unclassified,Ro_00_Unclassified,0.4122,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.39241576194763184}, {'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.38835594058036804}]"
3021,36.0,JCB_S,Jacobs PAA Salary,Structures,Senior Associate Bridge Engineer,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Senior Associate Bridge Engineer,Unclassified,Ro_00_Unclassified,0.638,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.5395187139511108}, {'title': 'Highways engineer', 'code': 'Ro_50_20_41', 'score': 0.4689018130302429}]"
3022,36.0,JCB_S,Jacobs PAA Salary,Structures,Structures Internal Verifier,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Structures Internal Verifier,Unclassified,Ro_00_Unclassified,0.4322,"[{'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.41827070713043213}, {'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.40306562185287476}]"
3023,36.0,JCB_S,Jacobs PAA Salary,Structures,Structural Drafting Check Coordinator,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Structural Drafting Check Coordinator,Unclassified,Ro_00_Unclassified,0.4654,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.4330845773220062}, {'title': 'Architect', 'code': 'Ro_50_10_03', 'score': 0.4262760281562805}]"
3024,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3025,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3026,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3027,36.0,JCB_S,Jacobs PAA Salary,Road Civil,Roads & Civil PL,Classification: Jacobs PAA Salary | Discipline: Road Civil | Position: Roads & Civil PL,Unclassified,Ro_00_Unclassified,0.4316,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.4198266863822937}, {'title': 'Traffic consultant', 'code': 'Ro_10_40_88', 'score': 0.4089522957801819}]"
3028,36.0,JCB_S,Jacobs PAA Salary,Project Management,Chief Engineer/Technical Manager,Classification: Jacobs PAA Salary | Discipline: Project Management | Position: Chief Engineer/Technical Manager,Unclassified,Ro_00_Unclassified,0.4787,"[{'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.4732534885406494}, {'title': 'Rail engineer', 'code': 'Ro_50_20_70', 'score': 0.4352502226829529}]"
3029,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3031,36.0,JCB_S,Jacobs PAA Salary,,,Classification: Jacobs PAA Salary,Unclassified,Ro_00_Unclassified,0.3297,"[{'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.3260365128517151}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.29559463262557983}]"
3032,36.0,JCB_S,Jacobs PAA Salary,,IV,Classification: Jacobs PAA Salary | Position: IV,Unclassified,Ro_00_Unclassified,0.3426,"[{'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.3183271884918213}, {'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.309093177318573}]"
3034,36.0,JCB_S,Jacobs PAA Salary,Building Services,Verifier,Classification: Jacobs PAA Salary | Discipline: Building Services | Position: Verifier,Unclassified,Ro_00_Unclassified,0.4688,"[{'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.4585227072238922}, {'title': 'Building control officer', 'code': 'Ro_30_30_09', 'score': 0.4397030174732208}]"
3035,36.0,JCB_S,Jacobs PAA Salary,Building Structures,Building Structures Verifier,Classification: Jacobs PAA Salary | Discipline: Building Structures | Position: Building Structures Verifier,Unclassified,Ro_00_Unclassified,0.5247,"[{'title': 'Building control officer', 'code': 'Ro_30_30_09', 'score': 0.4996255040168762}, {'title': 'Building services engineer', 'code': 'Ro_50_20_08', 'score': 0.48984113335609436}]"
3036,35.0,ARC_S,Acradis PAA Salary,Road Civil,Verifier - Civil,Classification: Acradis PAA Salary | Discipline: Road Civil | Position: Verifier - Civil,Unclassified,Ro_00_Unclassified,0.3912,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.38953500986099243}, {'title': 'Highways operative', 'code': 'Ro_70_70_37', 'score': 0.38263067603111267}]"
3037,35.0,ARC_S,Acradis PAA Salary,Structures,Structural Engineer,Classification: Acradis PAA Salary | Discipline: Structures | Position: Structural Engineer,Unclassified,Ro_00_Unclassified,0.5727,"[{'title': 'Bridge engineer', 'code': 'Ro_50_20_06', 'score': 0.4872031509876251}, {'title': 'Facade engineer', 'code': 'Ro_50_10_29', 'score': 0.486174076795578}]"
3038,36.0,JCB_S,Jacobs PAA Salary,Project Management,Senior HSE Advisor,Classification: Jacobs PAA Salary | Discipline: Project Management | Position: Senior HSE Advisor,Unclassified,Ro_00_Unclassified,0.431,"[{'title': 'Management consultant', 'code': 'Ro_10_40_52', 'score': 0.4126056432723999}, {'title': 'Development control officer', 'code': 'Ro_30_30_20', 'score': 0.40825095772743225}]"
3039,,,,,,,Unclassified,Ro_00_Unclassified,0.3849,"[{'title': 'Joiner', 'code': 'Ro_70_50_44', 'score': 0.3383976221084595}, {'title': 'Client', 'code': 'Ro_10_20_14', 'score': 0.3328319489955902}]"
3040,36.0,JCB_S,Jacobs PAA Salary,Structures,Structural drafter/modeller,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Structural drafter/modeller,Unclassified,Ro_00_Unclassified,0.4443,"[{'title': 'Structural engineer', 'code': 'Ro_50_20_83', 'score': 0.4177014231681824}, {'title': 'Architect', 'code': 'Ro_50_10_03', 'score': 0.4017144441604614}]"
3041,36.0,JCB_S,Jacobs PAA Salary,Tunnels,Checker,Classification: Jacobs PAA Salary | Discipline: Tunnels | Position: Checker,Unclassified,Ro_00_Unclassified,0.4606,"[{'title': 'Traffic engineer', 'code': 'Ro_50_20_90', 'score': 0.43394291400909424}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.42337560653686523}]"
3042,36.0,JCB_S,Jacobs PAA Salary,Structures,Cut and Cover Design Delivery Manager,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Cut and Cover Design Delivery Manager,Unclassified,Ro_00_Unclassified,0.4874,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.48176634311676025}, {'title': 'Design manager', 'code': 'Ro_50_10_22', 'score': 0.4781281352043152}]"
3043,36.0,JCB_S,Jacobs PAA Salary,Buildings,electrical modeller,Classification: Jacobs PAA Salary | Discipline: Buildings | Position: electrical modeller,Unclassified,Ro_00_Unclassified,0.4433,"[{'title': 'Construction manager', 'code': 'Ro_70_65_15', 'score': 0.44218555092811584}, {'title': 'Electrical services engineer', 'code': 'Ro_50_20_30', 'score': 0.4298311769962311}]"
3044,36.0,JCB_S,Jacobs PAA Salary,Structures,Senoir BIM Moddeller,Classification: Jacobs PAA Salary | Discipline: Structures | Position: Senoir BIM Moddeller,Unclassified,Ro_00_Unclassified,0.3987,"[{'title': 'Principal designer', 'code': 'Ro_30_30_68', 'score': 0.3910643458366394}, {'title': 'Rail labourer', 'code': 'Ro_70_70_68', 'score': 0.38071706891059875}]"
3045,35.0,ARC_S,Acradis PAA Salary,Structures,IV,Classification: Acradis PAA Salary | Discipline: Structures | Position: IV,Unclassified,Ro_00_Unclassified,0.3918,"[{'title': 'Facilities manager', 'code': 'Ro_10_40_30', 'score': 0.3607550859451294}, {'title': 'Principal contractor', 'code': 'Ro_30_30_67', 'score': 0.357546865940094}]"
